focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
cnn,19,sp,sw,0.7499070596995459,0.18997972946497535,0.8288381194094632,0.08724902090686364,19165.5,0.0
cnn,20,fused,sp,0.8306732472106008,0.14040056644118548,0.7574094645923789,0.1698435715855738,36449.0,0.0
cnn,20,fused,sw,0.8306732472106008,0.14040056644118548,0.8314020766493402,0.08246542425824217,31110.0,0.001
cnn,20,sp,sw,0.7574094645923789,0.1698435715855738,0.8314020766493402,0.08246542425824217,19064.0,0.0
cnn,21,fused,sp,0.8241652552429507,0.14696954911527996,0.7666445491124804,0.17518022415796333,35349.0,0.0
cnn,21,fused,sw,0.8241652552429507,0.14696954911527996,0.8314258529799503,0.08491673640537892,30412.5,0.005
cnn,21,sp,sw,0.7666445491124804,0.17518022415796333,0.8314258529799503,0.08491673640537892,20058.0,0.0
cnn,22,fused,sp,0.8271591899963618,0.14785492600330832,0.7733575431802271,0.17623161396164633,34994.0,0.0
cnn,22,fused,sw,0.8271591899963618,0.14785492600330832,0.8363747594657764,0.07949520569284918,30255.0,0.008
cnn,22,sp,sw,0.7733575431802271,0.17623161396164633,0.8363747594657764,0.07949520569284918,20165.0,0.0
lstm,1,fused,sp,0.31755324152633974,0.256437472887577,0.19463317476018183,0.23910284449383615,34934.0,0.0
lstm,1,fused,sw,0.31755324152633974,0.256437472887577,0.5437020513675859,0.18019815018302596,12729.5,0.0
lstm,1,sp,sw,0.19463317476018183,0.23910284449383615,0.5437020513675859,0.18019815018302596,7403.0,0.0
lstm,2,fused,sp,0.4542057832223524,0.2783847293285266,0.318121425503935,0.28052748980174874,33818.0,0.0
lstm,2,fused,sw,0.4542057832223524,0.2783847293285266,0.6177551535815249,0.1443462331328929,18041.5,0.0
lstm,2,sp,sw,0.318121425503935,0.28052748980174874,0.6177551535815249,0.1443462331328929,10934.0,0.0
lstm,3,fused,sp,0.5132364205881106,0.2541831502910052,0.36513728204122553,0.2916763375029934,34374.5,0.0
lstm,3,fused,sw,0.5132364205881106,0.2541831502910052,0.6518290156316503,0.1335534345568494,18679.5,0.0
lstm,3,sp,sw,0.36513728204122553,0.2916763375029934,0.6518290156316503,0.1335534345568494,11759.5,0.0
lstm,4,fused,sp,0.5933257479035846,0.2542366414568387,0.42872153124951723,0.30011895487537615,35007.0,0.0
lstm,4,fused,sw,0.5933257479035846,0.2542366414568387,0.7002052641249149,0.12822733026036798,21624.5,0.001
lstm,4,sp,sw,0.42872153124951723,0.30011895487537615,0.7002052641249149,0.12822733026036798,12904.0,0.0
lstm,5,fused,sp,0.618711711760427,0.24432087062362523,0.49117706757737556,0.2630476417877925,34476.5,0.0
lstm,5,fused,sw,0.618711711760427,0.24432087062362523,0.7267219066648011,0.12315123504034567,20664.0,0.0
lstm,5,sp,sw,0.49117706757737556,0.2630476417877925,0.7267219066648011,0.12315123504034567,11833.0,0.0
lstm,6,fused,sp,0.627911710166399,0.23527756275480352,0.4939331489596522,0.27355395377153596,34216.5,0.0
