focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
mlp,21,sp,sw,0.9047238975248366,0.04411123510390318,0.8556725413086782,0.08756655869977904,39601.0,0.0
mlp,22,fused,sp,0.913801187048865,0.037413066842435186,0.9086478823818133,0.041046126575856844,28956.0,0.079
mlp,22,fused,sw,0.913801187048865,0.037413066842435186,0.8557294897114922,0.08042971251340457,43422.0,0.0
mlp,22,sp,sw,0.9086478823818133,0.041046126575856844,0.8557294897114922,0.08042971251340457,41399.0,0.0
cnn,1,fused,sp,0.5037570114304488,0.34988146085566196,0.41017224839837874,0.38412420334275527,31057.5,0.001
cnn,1,fused,sw,0.5037570114304488,0.34988146085566196,0.7257549299188499,0.15882253530371224,18646.5,0.0
cnn,1,sp,sw,0.41017224839837874,0.38412420334275527,0.7257549299188499,0.15882253530371224,15555.0,0.0
cnn,2,fused,sp,0.6707586178648568,0.32078622826094016,0.6152930066671436,0.34556745821353946,29255.5,0.07350000000000001
cnn,2,fused,sw,0.6707586178648568,0.32078622826094016,0.7818276273164221,0.14796217043132723,24989.5,0.306
cnn,2,sp,sw,0.6152930066671436,0.34556745821353946,0.7818276273164221,0.14796217043132723,21728.5,0.003
cnn,3,fused,sp,0.8393100659068783,0.08489856738957893,0.7715862345715847,0.1860704452198237,31346.0,0.003
cnn,3,fused,sw,0.8393100659068783,0.08489856738957893,0.7986247463647811,0.14260211500743722,29855.0,0.025500000000000002
cnn,3,sp,sw,0.7715862345715847,0.1860704452198237,0.7986247463647811,0.14260211500743722,24913.5,0.281
cnn,6,fused,sp,0.8399668023915856,0.18066627683898634,0.7973382047148566,0.22194696774327238,29960.5,0.042
cnn,6,fused,sw,0.8399668023915856,0.18066627683898634,0.8598663555945463,0.0782854022098736,29037.0,0.10500000000000001
cnn,6,sp,sw,0.7973382047148566,0.22194696774327238,0.8598663555945463,0.0782854022098736,24844.0,0.26
cnn,7,fused,sp,0.8811967805712837,0.06368001335541225,0.8607536648772584,0.09744485167012765,27817.0,0.338
cnn,7,fused,sw,0.8811967805712837,0.06368001335541225,0.8643916197676677,0.07085388151329328,31060.5,0.003
cnn,7,sp,sw,0.8607536648772584,0.09744485167012765,0.8643916197676677,0.07085388151329328,29241.5,0.07500000000000001
cnn,8,fused,sp,0.8834575476296026,0.0652010973294725,0.8604425127855746,0.11617612208188513,28807.0,0.14700000000000002
cnn,8,fused,sw,0.8834575476296026,0.0652010973294725,0.8717044921865992,0.061732004670773,31317.0,0.003
cnn,8,sp,sw,0.8604425127855746,0.11617612208188513,0.8717044921865992,0.061732004670773,28104.0,0.246
cnn,9,fused,sp,0.8970779692924075,0.05640088709136015,0.8784618209318843,0.09505676569408215,29284.5,0.07050000000000001
cnn,9,fused,sw,0.8970779692924075,0.05640088709136015,0.8825542941450373,0.058251077015411844,32019.5,0.0
cnn,9,sp,sw,0.8784618209318843,0.09505676569408215,0.8825542941450373,0.058251077015411844,28576.5,0.136
cnn,10,fused,sp,0.8972614752555883,0.055755069873534006,0.8882524887385267,0.07369091878811783,27024.5,0.687
cnn,10,fused,sw,0.8972614752555883,0.055755069873534006,0.8835784691486637,0.05710853200657569,31615.5,0.0
