focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
cnn,3,sp,sw,0.43372034207200405,0.30325422602515234,0.6958731134366595,0.13321016106681743,13116.0,0.0
cnn,4,fused,sp,0.6252943459949134,0.2763538733991225,0.5260855736786767,0.2988696000735504,32254.0,0.0
cnn,4,fused,sw,0.6252943459949134,0.2763538733991225,0.7234553781870253,0.11802963699943987,23921.5,0.076
cnn,4,sp,sw,0.5260855736786767,0.2988696000735504,0.7234553781870253,0.11802963699943987,16769.0,0.0
cnn,5,fused,sp,0.6942589495077388,0.2001984777298601,0.5717071378677501,0.26622079826273803,33998.0,0.0
cnn,5,fused,sw,0.6942589495077388,0.2001984777298601,0.7440372817052168,0.10664247769526553,24762.5,0.237
cnn,5,sp,sw,0.5717071378677501,0.26622079826273803,0.7440372817052168,0.10664247769526553,16316.5,0.0
cnn,6,fused,sp,0.6845610318245902,0.2466056793399395,0.5654704685284252,0.28312726471200356,33819.5,0.0
cnn,6,fused,sw,0.6845610318245902,0.2466056793399395,0.7604669654095563,0.10400976173750993,25179.5,0.373
cnn,6,sp,sw,0.5654704685284252,0.28312726471200356,0.7604669654095563,0.10400976173750993,16020.5,0.0
cnn,7,fused,sp,0.7436140853715457,0.17402602775395856,0.6307787589885715,0.24528934864655763,34331.5,0.0
cnn,7,fused,sw,0.7436140853715457,0.17402602775395856,0.7709850426270698,0.10358123449175995,26558.5,0.94
cnn,7,sp,sw,0.6307787589885715,0.24528934864655763,0.7709850426270698,0.10358123449175995,17495.5,0.0
cnn,8,fused,sp,0.7437198857759822,0.20270498612613497,0.6305083860832795,0.26105721313210967,34525.0,0.0
cnn,8,fused,sw,0.7437198857759822,0.20270498612613497,0.7788074145062023,0.09685822976048136,27543.0,0.443
cnn,8,sp,sw,0.6305083860832795,0.26105721313210967,0.7788074145062023,0.09685822976048136,17485.5,0.0
cnn,9,fused,sp,0.7481913081875771,0.22055015003948844,0.6619939758323549,0.2521894665409504,34130.0,0.0
cnn,9,fused,sw,0.7481913081875771,0.22055015003948844,0.791981060576117,0.09614617496089797,27844.0,0.328
cnn,9,sp,sw,0.6619939758323549,0.2521894665409504,0.791981060576117,0.09614617496089797,18072.0,0.0
cnn,10,fused,sp,0.7847983339723941,0.15968075924446667,0.6839632165557397,0.21872342491021687,35720.5,0.0
cnn,10,fused,sw,0.7847983339723941,0.15968075924446667,0.79929722402253,0.08957369657624482,28484.0,0.154
cnn,10,sp,sw,0.6839632165557397,0.21872342491021687,0.79929722402253,0.08957369657624482,17482.0,0.0
