focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,6,cnn,mlp,0.538953526676149,0.29515899865216794,0.4750091329997331,0.2779612274707219,30494.0,0.015000000000000001
sp,6,cnn-lstm,lstm,0.5472809183533913,0.28033305097358535,0.4939331489596522,0.27355395377153596,29699.5,0.046
sp,6,cnn-lstm,mlp,0.5472809183533913,0.28033305097358535,0.4750091329997331,0.2779612274707219,30891.5,0.012
sp,6,lstm,mlp,0.4939331489596522,0.27355395377153596,0.4750091329997331,0.2779612274707219,27679.5,0.4656
sp,7,cnn,cnn-lstm,0.6078962957752977,0.25846414162753284,0.6158837219271981,0.25105467854659036,25865.5,0.8184
sp,7,cnn,lstm,0.6078962957752977,0.25846414162753284,0.5228953450617699,0.27449426335859406,31521.5,0.0
sp,7,cnn,mlp,0.6078962957752977,0.25846414162753284,0.5307753450792454,0.2566125998255551,31820.5,0.0
sp,7,cnn-lstm,lstm,0.6158837219271981,0.25105467854659036,0.5228953450617699,0.27449426335859406,31853.5,0.0
sp,7,cnn-lstm,mlp,0.6158837219271981,0.25105467854659036,0.5307753450792454,0.2566125998255551,32228.5,0.0
sp,7,lstm,mlp,0.5228953450617699,0.27449426335859406,0.5307753450792454,0.2566125998255551,26379.5,0.961
sp,8,cnn,cnn-lstm,0.6235372830677457,0.26623372257969186,0.6289029982024485,0.23905375547191524,27010.0,0.695
sp,8,cnn,lstm,0.6235372830677457,0.26623372257969186,0.562173641131913,0.26438692702030053,30859.5,0.004
sp,8,cnn,mlp,0.6235372830677457,0.26623372257969186,0.5541848560479359,0.25950830634777794,31653.0,0.0
sp,8,cnn-lstm,lstm,0.6289029982024485,0.23905375547191524,0.562173641131913,0.26438692702030053,30415.5,0.007500000000000001
sp,8,cnn-lstm,mlp,0.6289029982024485,0.23905375547191524,0.5541848560479359,0.25950830634777794,31275.0,0.003
sp,8,lstm,mlp,0.562173641131913,0.26438692702030053,0.5541848560479359,0.25950830634777794,27332.5,0.6432
sp,9,cnn,cnn-lstm,0.6595875924847069,0.24062639204223227,0.6477837860110393,0.23403316163586535,27535.5,0.447
sp,9,cnn,lstm,0.6595875924847069,0.24062639204223227,0.6249443296929003,0.25266996151276616,28883.5,0.132
sp,9,cnn,mlp,0.6595875924847069,0.24062639204223227,0.5919574647032515,0.24026398879156302,32328.5,0.0
sp,9,cnn-lstm,lstm,0.6477837860110393,0.23403316163586535,0.6249443296929003,0.25266996151276616,27700.0,0.447
sp,9,cnn-lstm,mlp,0.6477837860110393,0.23403316163586535,0.5919574647032515,0.24026398879156302,31026.0,0.003
sp,9,lstm,mlp,0.6249443296929003,0.25266996151276616,0.5919574647032515,0.24026398879156302,29784.5,0.038
sp,10,cnn,cnn-lstm,0.6945311434290447,0.21565541439527516,0.6774673625396751,0.2081921688654273,28113.5,0.243
sp,10,cnn,lstm,0.6945311434290447,0.21565541439527516,0.6341560164080957,0.23444118187693253,31050.5,0.002
sp,10,cnn,mlp,0.6945311434290447,0.21565541439527516,0.609698434622267,0.2142220663519002,33815.5,0.0
sp,10,cnn-lstm,lstm,0.6774673625396751,0.2081921688654273,0.6341560164080957,0.23444118187693253,29283.0,0.07050000000000001
