focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,6,cnn,lstm,0.7973382047148566,0.22194696774327238,0.7566303658285308,0.22171668879874654,31823.5,0.0
sp,6,cnn,mlp,0.7973382047148566,0.22194696774327238,0.7478149241379806,0.25186971510021566,31257.5,0.0015
sp,6,cnn-lstm,lstm,0.8165665535948515,0.16005132938314778,0.7566303658285308,0.22171668879874654,31754.5,0.0
sp,6,cnn-lstm,mlp,0.8165665535948515,0.16005132938314778,0.7478149241379806,0.25186971510021566,31199.5,0.0015
sp,6,lstm,mlp,0.7566303658285308,0.22171668879874654,0.7478149241379806,0.25186971510021566,25453.5,0.582
sp,7,cnn,cnn-lstm,0.8607536648772584,0.09744485167012765,0.8474820441010572,0.143942306120292,26499.0,0.973
sp,7,cnn,lstm,0.8607536648772584,0.09744485167012765,0.7937613658089299,0.15451654097695633,34515.0,0.0
sp,7,cnn,mlp,0.8607536648772584,0.09744485167012765,0.7840006856034613,0.2190337492509563,32245.5,0.0
sp,7,cnn-lstm,lstm,0.8474820441010572,0.143942306120292,0.7937613658089299,0.15451654097695633,34195.5,0.0
sp,7,cnn-lstm,mlp,0.8474820441010572,0.143942306120292,0.7840006856034613,0.2190337492509563,31963.5,0.0
sp,7,lstm,mlp,0.7937613658089299,0.15451654097695633,0.7840006856034613,0.2190337492509563,24110.0,0.1212
sp,8,cnn,cnn-lstm,0.8604425127855746,0.11617612208188513,0.8509921014745165,0.11299840170608748,28402.5,0.171
sp,8,cnn,lstm,0.8604425127855746,0.11617612208188513,0.8048008578335667,0.1355966127999532,34184.5,0.0
sp,8,cnn,mlp,0.8604425127855746,0.11617612208188513,0.820603146213298,0.16661205556005038,31454.0,0.0
sp,8,cnn-lstm,lstm,0.8509921014745165,0.11299840170608748,0.8048008578335667,0.1355966127999532,32543.0,0.0
sp,8,cnn-lstm,mlp,0.8509921014745165,0.11299840170608748,0.820603146213298,0.16661205556005038,29352.0,0.0504
sp,8,lstm,mlp,0.8048008578335667,0.1355966127999532,0.820603146213298,0.16661205556005038,23012.5,0.024
sp,9,cnn,cnn-lstm,0.8784618209318843,0.09505676569408215,0.8605745756424175,0.0955194057821515,30485.5,0.01
sp,9,cnn,lstm,0.8784618209318843,0.09505676569408215,0.8441312110266305,0.10453476584144884,32728.0,0.0
sp,9,cnn,mlp,0.8784618209318843,0.09505676569408215,0.8556275304337256,0.11362933519784121,31108.0,0.003
sp,9,cnn-lstm,lstm,0.8605745756424175,0.0955194057821515,0.8441312110266305,0.10453476584144884,28835.0,0.14100000000000001
