focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,15,lstm,mlp,0.8378527638761297,0.06626908384780117,0.8480142105953403,0.06945227752283856,24119.5,0.204
sp,16,cnn,cnn-lstm,0.8549613507025892,0.05380251605018093,0.8353599890682581,0.07452840620338252,30024.5,0.06300000000000001
sp,16,cnn,lstm,0.8549613507025892,0.05380251605018093,0.8333204246580344,0.0781971356522706,29738.0,0.06300000000000001
sp,16,cnn,mlp,0.8549613507025892,0.05380251605018093,0.844265861385308,0.07958324218554,27793.5,0.41519999999999996
sp,16,cnn-lstm,lstm,0.8353599890682581,0.07452840620338252,0.8333204246580344,0.0781971356522706,26032.0,0.77
sp,16,cnn-lstm,mlp,0.8353599890682581,0.07452840620338252,0.844265861385308,0.07958324218554,24213.5,0.234
sp,16,lstm,mlp,0.8333204246580344,0.0781971356522706,0.844265861385308,0.07958324218554,24627.0,0.30150000000000005
sp,17,cnn,cnn-lstm,0.8604369773947655,0.054666550046530295,0.839143872943776,0.07765313717056455,30429.0,0.015000000000000001
sp,17,cnn,lstm,0.8604369773947655,0.054666550046530295,0.8397519723329734,0.07275647875652619,31209.5,0.006
sp,17,cnn,mlp,0.8604369773947655,0.054666550046530295,0.8518183532683861,0.07043914026584494,27747.0,0.4356
sp,17,cnn-lstm,lstm,0.839143872943776,0.07765313717056455,0.8397519723329734,0.07275647875652619,27276.5,0.562
sp,17,cnn-lstm,mlp,0.839143872943776,0.07765313717056455,0.8518183532683861,0.07043914026584494,23756.5,0.0885
sp,17,lstm,mlp,0.8397519723329734,0.07275647875652619,0.8518183532683861,0.07043914026584494,23107.0,0.038
sp,18,cnn,cnn-lstm,0.8591164596589131,0.051171592312465326,0.839618388402544,0.07234022940866064,30085.0,0.033
sp,18,cnn,lstm,0.8591164596589131,0.051171592312465326,0.8398073723165131,0.06644156739695953,30249.5,0.033
sp,18,cnn,mlp,0.8591164596589131,0.051171592312465326,0.8532281751028691,0.052885440934779114,28152.0,0.2796
sp,18,cnn-lstm,lstm,0.839618388402544,0.07234022940866064,0.8398073723165131,0.06644156739695953,26608.0,0.912
sp,18,cnn-lstm,mlp,0.839618388402544,0.07234022940866064,0.8532281751028691,0.052885440934779114,24407.0,0.228
sp,18,lstm,mlp,0.8398073723165131,0.06644156739695953,0.8532281751028691,0.052885440934779114,24180.0,0.222
sp,19,cnn,cnn-lstm,0.8600447105518263,0.0534714175609573,0.8403725952886215,0.07581662388500017,29943.0,0.028
sp,19,cnn,lstm,0.8600447105518263,0.0534714175609573,0.838653369725338,0.06634403551670721,31470.0,0.0
sp,19,cnn,mlp,0.8600447105518263,0.0534714175609573,0.8548229645174652,0.06692299162837671,27909.0,0.306
sp,19,cnn-lstm,lstm,0.8403725952886215,0.07581662388500017,0.838653369725338,0.06634403551670721,28090.5,0.3
sp,19,cnn-lstm,mlp,0.8403725952886215,0.07581662388500017,0.8548229645174652,0.06692299162837671,24398.0,0.225
sp,19,lstm,mlp,0.838653369725338,0.06634403551670721,0.8548229645174652,0.06692299162837671,22644.0,0.024
sp,20,cnn,cnn-lstm,0.8639489077747543,0.05001435716804338,0.8430230714389247,0.0726288262634965,30283.5,0.021
sp,20,cnn,lstm,0.8639489077747543,0.05001435716804338,0.845067384622846,0.06012132249326951,31228.0,0.006
sp,20,cnn,mlp,0.8639489077747543,0.05001435716804338,0.858055678384964,0.05099281227837206,28538.0,0.2028
sp,20,cnn-lstm,lstm,0.8430230714389247,0.0726288262634965,0.845067384622846,0.06012132249326951,27083.5,0.657
sp,20,cnn-lstm,mlp,0.8430230714389247,0.0726288262634965,0.858055678384964,0.05099281227837206,24487.5,0.2028
sp,20,lstm,mlp,0.845067384622846,0.06012132249326951,0.858055678384964,0.05099281227837206,23588.0,0.09
sp,21,cnn,cnn-lstm,0.8653391152772992,0.04825583619729776,0.8413975706699346,0.07429398992860542,31142.0,0.003
sp,21,cnn,lstm,0.8653391152772992,0.04825583619729776,0.8473008194386175,0.05848969086357712,31215.5,0.003
sp,21,cnn,mlp,0.8653391152772992,0.04825583619729776,0.8596267633963327,0.04543724169424631,29029.5,0.1248
sp,21,cnn-lstm,lstm,0.8413975706699346,0.07429398992860542,0.8473008194386175,0.05848969086357712,26392.5,0.968
